code,sgg,dong,x,y
45130151,전라북도 군산시,산북동,126.654,35.962
46110103,전라남도 목포시,연산동,126.384,34.818
48129142,경상남도 창원시 진해구,자은동,128.722,35.152
50110259,제주특별자치도 제주시,조천읍,126.682,33.464
45210380,전라북도 김제시,공덕면,126.9,35.886
42150121,강원도 강릉시,노암동,128.904,37.744
46150107,전라남도 순천시,매곡동,127.48,34.963
41430106,경기도 의왕시,학의동,127.014,37.373
42730320,강원도 횡성군,안흥면,128.19,37.429
48740420,경상남도 창녕군,부곡면,128.622,35.414
36110370,세종특별자치시,전의면,127.18,36.655
45800340,전라북도 부안군,계화면,126.674,35.775
45720330,전라북도 진안군,동향면,127.574,35.837
47290330,경상북도 경산시,자인면,128.83,35.822
43730310,충청북도 옥천군,동이면,127.632,36.307
26380108,부산광역시 사하구,감천동,129.004,35.088
26530104,부산광역시 사상구,괘법동,128.992,35.167
47730350,경상북도 의성군,춘산면,128.819,36.238
44180104,충청남도 보령시,동대동,126.619,36.352
42150115,강원도 강릉시,견소동,128.94,37.773
41360109,경기도 남양주시,지금동,127.167,37.615
48170440,경상남도 진주시,명석면,128.018,35.254
44133101,충청남도 천안시 서북구,와촌동,127.144,36.809
46820340,전라남도 해남군,송지면,126.545,34.36
46870360,전라남도 영광군,염산면,126.397,35.211
47150103,경상북도 김천시,모암동,128.126,36.124
30110114,대전광역시 동구,가양동,127.446,36.345
45770400,전라북도 순창군,구림면,127.09,35.461
44770400,충청남도 서천군,비인면,126.609,36.136
47830340,경상북도 고령군,다산면,128.422,35.817
11140142,서울특별시 중구,예장동,126.99,37.555
11560111,서울특별시 영등포구,당산동1가,126.898,37.521
45190106,전라북도 남원시,금동,127.371,35.403
47130124,경상북도 경주시,황성동,129.215,35.869
50110133,제주특별자치도 제주시,회천동,126.63,33.477
46800320,전라남도 장흥군,안양면,126.988,34.656
41190123,경기도 부천시,삼정동,126.768,37.525
47111310,경상북도 포항시 남구,대송면,129.35,35.941
46880350,전라남도 장성군,삼계면,126.655,35.295
45130390,전라북도 군산시,옥도면,126.427,35.801
43130310,충청북도 충주시,살미면,127.992,36.912
44180250,충청남도 보령시,웅천읍,126.578,36.238
44230320,충청남도 논산시,광석면,127.086,36.241
47150250,경상북도 김천시,아포읍,128.235,36.15
48880400,경상남도 거창군,가조면,128.026,35.702
45720350,전라북도 진안군,백운면,127.416,35.676
45800320,전라북도 부안군,동진면,126.744,35.762
47770320,경상북도 영덕군,남정면,129.34,36.321
42730380,강원도 횡성군,강림면,128.111,37.353
47760350,경상북도 영양군,석보면,129.17,36.558
47290340,경상북도 경산시,용성면,128.896,35.799
29200141,광주광역시 광산구,용봉동,126.777,35.077
41550107,경기도 안성시,명륜동,127.277,37.014
48860310,경상남도 산청군,차황면,127.941,35.473
41550128,경기도 안성시,신건지동,127.246,37.017
42230125,강원도 삼척시,정상동,129.178,37.44
26350101,부산광역시 해운대구,반송동,129.156,35.228
45790380,전라북도 고창군,대산면,126.571,35.344
46170250,전라남도 나주시,남평읍,126.853,35.017
43740340,충청북도 영동군,매곡면,127.952,36.168
44133253,충청남도 천안시서북구,성거읍,127.191,36.877
48860360,경상남도 산청군,시천면,127.745,35.281
41500107,경기도 이천시,안흥동,127.46,37.275
42130330,강원도 원주시,지정면,127.84,37.389
46770250,전라남도 고흥군,고흥읍,127.26,34.601
47170103,경상북도 안동시,북문동,128.731,36.567
47930330,경상북도 울진군,근남면,129.342,36.942
47730440,경상북도 의성군,다인면,128.367,36.469
45180111,전라북도 정읍시,진산동,126.831,35.535
45111125,전라북도 전주시 완산구,동서학동,127.158,35.802
26140119,부산광역시 서구,초장동,129.018,35.094
46900250,전라남도 진도군,진도읍,126.246,34.493
43720390,충청북도 보은군,내북면,127.66,36.552
50130114,제주특별자치도 서귀포시,대포동,126.453,33.283
48170250,경상남도 진주시,문산읍,128.172,35.159
11110114,서울특별시 종로구,내자동,126.972,37.575
11230101,서울특별시 동대문구,신설동,127.026,37.575
27290123,대구광역시 달서구,대곡동,128.529,35.798
29110109,광주광역시 동구,계림동,126.921,35.159
41610102,경기도 광주시,쌍령동,127.272,37.402
42130116,강원도 원주시,관설동,127.986,37.307
43150108,충청북도 제천시,명동,128.207,37.135
46130130,전라남도 여수시,안산동,127.65,34.755
46830250,전라남도 영암군,영암읍,126.736,34.788
46860380,전라남도 함평군,월야면,126.632,35.192
47770360,경상북도 영덕군,영해면,129.372,36.534
43130325,충청북도 충주시,수안보면,128.012,36.845
46780350,전라남도 보성군,복내면,127.133,34.897
29140106,광주광역시 서구,농성동,126.89,35.154
30110116,대전광역시 동구,성남동,127.433,36.344
44180410,충청남도 보령시,주교면,126.562,36.378
46840330,전라남도 무안군,청계면,126.427,34.926
50130112,제주특별자치도 서귀포시,중문동,126.437,33.299
47250360,경상북도 상주시,외남면,128.083,36.36
44180310,충청남도 보령시,주포면,126.579,36.41
30140117,대전광역시 중구,산성동,127.389,36.307
43730370,충청북도 옥천군,군서면,127.52,36.271
48890430,경상남도 합천군,삼가면,128.124,35.419
45210110,전라북도 김제시,옥산동,126.883,35.794
46880370,전라남도 장성군,서삼면,126.743,35.347
47230108,경상북도 영천시,과전동,128.931,35.966
48850390,경상남도 하동군,북천면,127.874,35.124
42230107,강원도 삼척시,갈천동,129.162,37.465
44180360,충청남도 보령시,남포면,126.578,36.292
44230380,충청남도 논산시,벌곡면,127.291,36.182
48123131,경상남도 창원시 성산구,가음동,128.695,35.208
47900420,경상북도 예천군,효자면,128.424,36.797
30200116,대전광역시 유성구,복용동,127.319,36.342
46710410,전라남도 담양군,대전면,126.891,35.285
47900430,경상북도 예천군,은풍면,128.436,36.746
46880360,전라남도 장성군,황룡면,126.732,35.308
44800330,충청남도 홍성군,홍동면,126.701,36.556
46130330,전라남도 여수시,화양면,127.589,34.686
29200167,광주광역시 광산구,남산동,126.726,35.178
42820330,강원도 고성군,토성면,128.502,38.245
47150350,경상북도 김천시,감문면,128.176,36.222
41650400,경기도 포천시,관인면,127.22,38.124
43760390,충청북도 괴산군,사리면,127.686,36.817
42780256,강원도 철원군,갈말읍,127.351,38.19
47170105,경상북도 안동시,신안동,128.736,36.574
30140113,대전광역시 중구,오류동,127.405,36.326
11110164,서울특별시 종로구,종로6가,127.007,37.572
11140166,서울특별시 중구,서소문동,126.974,37.563
11560113,서울특별시 영등포구,당산동3가,126.897,37.526
26140120,부산광역시 서구,충무동1가,129.025,35.096
26230105,부산광역시 부산진구,범전동,129.06,35.167
26440101,부산광역시 강서구,대저1동,128.97,35.212
26440102,부산광역시 강서구,대저2동,128.942,35.157
30170108,대전광역시 서구,괴정동,127.379,36.338
41190111,경기도 부천시,심곡본동,126.78,37.478
42150109,강원도 강릉시,옥천동,128.901,37.759
42170110,강원도 동해시,부곡동,129.071,37.534
42760360,강원도 평창군,진부면,128.565,37.639
43111111,충청북도 청주시 상당구,석교동,127.492,36.627
43740320,충청북도 영동군,황간면,127.898,36.235
44131118,충청남도 천안시 동남구,신부동,127.164,36.826
48170108,경상남도 진주시,인사동,128.074,35.191
47720340,경상북도 군위군,우보면,128.644,36.168
48220113,경상남도 통영시,인평동,128.398,34.84
46170330,전라남도 나주시,반남면,126.654,34.917
43111106,충청북도 청주시 상당구,남문로2가,127.489,36.633
26110123,부산광역시 중구,부평동1가,129.027,35.101
47840330,경상북도 성주군,수륜면,128.199,35.833
46860310,전라남도 함평군,손불면,126.435,35.141
44200310,충청남도 아산시,송악면,127.003,36.697
45710390,전라북도 완주군,화산면,127.206,36.047
26140112,부산광역시 서구,토성동1가,129.023,35.1
46150350,전라남도 순천시,주암면,127.253,35.07
46880330,전라남도 장성군,동화면,126.726,35.259
29200112,광주광역시 광산구,비아동,126.828,35.225
42720310,강원도 홍천군,화촌면,127.954,37.782
41500370,경기도 이천시,설성면,127.515,37.141
44770330,충청남도 서천군,기산면,126.765,36.077
28245122,인천광역시 계양구,다남동,126.722,37.563
47250460,경상북도 상주시,이안면,128.119,36.577
45130330,전라북도 군산시,임피면,126.846,35.977
47170390,경상북도 안동시,길안면,128.914,36.406
28200109,인천광역시 남동구,도림동,126.726,37.419
44760380,충청남도 부여군,남면,126.806,36.214
41117104,경기도 수원시 영통구,하동,127.073,37.286
29170108,광주광역시 북구,동림동,126.862,35.183
26140116,부산광역시 서구,아미동2가,129.013,35.1
41113141,경기도 수원시 권선구,당수동,126.941,37.29
45111126,전라북도 전주시 완산구,서서학동,127.151,35.795
41250112,경기도 동두천시,상패동,127.03,37.908
42750360,강원도 영월군,주천면,128.332,37.299
47130370,경상북도 경주시,강동면,129.266,36.003
47170380,경상북도 안동시,임하면,128.847,36.516
47130142,경상북도 경주시,율동,129.182,35.805
45210102,전라북도 김제시,신풍동,126.898,35.795
45730340,전라북도 무주군,안성면,127.681,35.841
27230122,대구광역시 북구,국우동,128.584,35.946
47111101,경상북도 포항시 남구,상도동,129.352,36.012
11620103,서울특별시 관악구,남현동,126.98,37.463
41570250,경기도 김포시,통진읍,126.597,37.699
47150116,경상북도 김천시,덕곡동,128.155,36.119
47170370,경상북도 안동시,남선면,128.75,36.506
46730310,전라남도 구례군,문척면,127.496,35.164
47210320,경상북도 영주시,평은면,128.707,36.749
48880340,경상남도 거창군,북상면,127.767,35.789
46130103,전라남도 여수시,공화동,127.744,34.747
48840370,경상남도 남해군,고현면,127.861,34.889
45140410,전라북도 익산시,왕궁면,127.08,35.973
45730350,전라북도 무주군,부남면,127.565,35.958
48880360,경상남도 거창군,마리면,127.838,35.702
44270320,충청남도 당진시,석문면,126.543,37.009
44180103,충청남도 보령시,화산동,126.627,36.366
47830370,경상북도 고령군,쌍림면,128.24,35.688
11110173,서울특별시 종로구,명륜3가,126.991,37.587
11140133,서울특별시 중구,충무로5가,126.999,37.563
11290121,서울특별시 성북구,안암동1가,127.021,37.589
11410114,서울특별시 서대문구,신촌동,126.939,37.565
11560108,서울특별시 영등포구,영등포동7가,126.907,37.524
26200101,부산광역시 영도구,대교동1가,129.038,35.093
26380105,부산광역시 사하구,장림동,128.969,35.076
27140103,대구광역시 동구,효목동,128.645,35.88
28260103,인천광역시 서구,검암동,126.677,37.563
36110310,세종특별자치시,연기면,127.299,36.508
41550126,경기도 안성시,가사동,127.289,37.015
46820430,전라남도 해남군,화원면,126.304,34.698
46910253,전라남도 신안군,압해읍,126.236,34.924
47150108,경상북도 김천시,신음동,128.122,36.138
47170140,경상북도 안동시,정하동,128.729,36.544
47210330,경상북도 영주시,문수면,128.626,36.748
48121125,경상남도 창원시 의창구,사림동,128.687,35.241
11200122,서울특별시 성동구,용답동,127.055,37.562
44790370,충청남도 청양군,남양면,126.773,36.392
42130106,강원도 원주시,명륜동,127.943,37.333
48127102,경상남도 창원시 마산회원구,두척동,128.541,35.233
46870340,전라남도 영광군,군서면,126.461,35.267
46870350,전라남도 영광군,군남면,126.448,35.22
42750340,강원도 영월군,남면,128.39,37.168
48240310,경상남도 사천시,정동면,128.154,35.039
30200133,대전광역시 유성구,추목동,127.344,36.419
47170420,경상북도 안동시,도산면,128.854,36.749
46780320,전라남도 보성군,미력면,127.104,34.806
48870370,경상남도 함양군,서하면,127.72,35.635
47230390,경상북도 영천시,북안면,129.001,35.894
47730470,경상북도 의성군,안사면,128.457,36.453
47250110,경상북도 상주시,낙양동,128.147,36.41
47210350,경상북도 영주시,안정면,128.558,36.844
46770400,전라남도 고흥군,동강면,127.333,34.799
41500250,경기도 이천시,장호원읍,127.598,37.138
41650380,경기도 포천시,이동면,127.396,38.05
43760250,충청북도 괴산군,괴산읍,127.812,36.831
45210124,전라북도 김제시,신월동,126.892,35.764
48820340,경상남도 고성군,상리면,128.191,35.005
45790360,전라북도 고창군,해리면,126.501,35.481
47280340,경상북도 문경시,산북면,128.257,36.71
45190330,전라북도 남원시,송동면,127.34,35.35
41480115,경기도 파주시,문발동,126.683,37.713
46820420,전라남도 해남군,문내면,126.329,34.606
45790330,전라북도 고창군,무장면,126.573,35.411
48240350,경상남도 사천시,곤양면,127.997,35.074
43740400,충청북도 영동군,심천면,127.702,36.219
46150330,전라남도 순천시,황전면,127.464,35.12
46870320,전라남도 영광군,묘량면,126.558,35.247
44210310,충청남도 서산시,인지면,126.421,36.746
47170340,경상북도 안동시,풍천면,128.506,36.518
11290138,서울특별시 성북구,장위동,127.05,37.616
26200116,부산광역시 영도구,봉래동2가,129.043,35.095
28260114,인천광역시 서구,당하동,126.691,37.587
31200105,울산광역시 북구,신천동,129.348,35.638
42780250,강원도 철원군,철원읍,127.16,38.259
44200330,충청남도 아산시,탕정면,127.072,36.808
46840370,전라남도 무안군,운남면,126.34,34.953
47130136,경상북도 경주시,신평동,129.289,35.845
27110137,대구광역시 중구,남성로,128.59,35.868
42210107,강원도 속초시,노학동,128.525,38.19
46170350,전라남도 나주시,동강면,126.563,34.926
46230320,전라남도 광양시,옥룡면,127.614,35.054
47900380,경상북도 예천군,용궁면,128.296,36.611
48890440,경상남도 합천군,가회면,128.029,35.458
46860360,전라남도 함평군,나산면,126.606,35.122
29140104,광주광역시 서구,양동,126.899,35.155
45180380,전라북도 정읍시,정우면,126.891,35.647
45740310,전라북도 장수군,산서면,127.412,35.584
42790310,강원도 화천군,간동면,127.824,38.063
29170111,광주광역시 북구,풍향동,126.925,35.165
45190460,전라북도 남원시,산내면,127.587,35.38
44200390,충청남도 아산시,선장면,126.878,36.795
41590262,경기도 화성시,남양읍,126.827,37.218
41830320,경기도 양평군,강하면,127.417,37.465
48170120,경상남도 진주시,하대동,128.117,35.191
42210113,강원도 속초시,장사동,128.568,38.217
11560120,서울특별시 영등포구,문래동2가,126.893,37.513
45111142,전라북도 전주시 완산구,효자동3가,127.097,35.825
45180340,전라북도 정읍시,고부면,126.76,35.604
46910250,전라남도 신안군,지도읍,126.231,35.062
44810310,충청남도 예산군,대술면,126.913,36.662
46830350,전라남도 영암군,도포면,126.643,34.844
11140153,서울특별시 중구,방산동,127.003,37.569
47280101,경상북도 문경시,점촌동,128.201,36.595
46900360,전라남도 진도군,조도면,126.052,34.296
45790370,전라북도 고창군,성송면,126.638,35.372
47170132,경상북도 안동시,안막동,128.728,36.586
44210340,충청남도 서산시,지곡면,126.424,36.88
43740350,충청북도 영동군,상촌면,127.898,36.102
30170127,대전광역시 서구,괴곡동,127.351,36.283
45710380,전라북도 완주군,운주면,127.33,36.06
46230104,전라남도 광양시,성황동,127.675,34.951
46870310,전라남도 영광군,대마면,126.566,35.302
44210104,충청남도 서산시,온석동,126.468,36.799
47150114,경상북도 김천시,부곡동,128.096,36.118
46150360,전라남도 순천시,송광면,127.258,34.984
